target_id,approved_symbol,overall_score,datasource_scores_json
ENSG00000108106,UBE2S,0.0490206637005768,"[{""id"": ""europepmc"", ""score"": 0.40317634748201914}]"
ENSG00000290662,MT1JP,0.04902066128109586,"[{""id"": ""europepmc"", ""score"": 0.403176327582707}]"
ENSG00000183117,CSMD1,0.049017840477378505,"[{""id"": ""europepmc"", ""score"": 0.4031531275430936}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000108786,HSD17B1,0.04899426485543888,"[{""id"": ""europepmc"", ""score"": 0.4029592270034907}]"
ENSG00000175294,CATSPER1,0.04893093550526408,"[{""id"": ""europepmc"", ""score"": 0.40243836714227293}]"
ENSG00000065989,PDE4A,0.04892975894208955,"[{""id"": ""europepmc"", ""score"": 0.4024286903568629}]"
ENSG00000090376,IRAK3,0.04892834617706187,"[{""id"": ""europepmc"", ""score"": 0.40241707090088835}]"
ENSG00000143590,EFNA3,0.04889784605945626,"[{""id"": ""europepmc"", ""score"": 0.38317890899367874}, {""id"": ""expression_atlas"", ""score"": 0.07594924007898485}]"
ENSG00000055957,ITIH1,0.0488950368018891,"[{""id"": ""expression_atlas"", ""score"": 0.36798021999845104}, {""id"": ""europepmc"", ""score"": 0.13665157575224857}]"
ENSG00000013441,CLK1,0.048854526917259514,"[{""id"": ""europepmc"", ""score"": 0.40180993551564076}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000161031,PGLYRP2,0.04884810334645004,"[{""id"": ""expression_atlas"", ""score"": 0.367755366051009}, {""id"": ""europepmc"", ""score"": 0.13600695213412853}]"
ENSG00000113249,HAVCR1,0.04877634412002316,"[{""id"": ""europepmc"", ""score"": 0.4011669116916833}]"
ENSG00000035928,RFC1,0.04877415318963734,"[{""id"": ""europepmc"", ""score"": 0.4011488921210806}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000204859,ZBTB48,0.04877050726853571,"[{""id"": ""europepmc"", ""score"": 0.40111890580425025}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000145192,AHSG,0.0487603582840481,"[{""id"": ""expression_atlas"", ""score"": 0.3213203357553624}, {""id"": ""europepmc"", ""score"": 0.3188603940187863}]"
ENSG00000165970,SLC6A5,0.048744297678648296,"[{""id"": ""impc"", ""score"": 0.4009033418783035}]"
ENSG00000167117,ANKRD40CL,0.04869284105076744,"[{""id"": ""europepmc"", ""score"": 0.38880011019850297}, {""id"": ""expression_atlas"", ""score"": 0.04672008180714945}]"
ENSG00000204381,LAYN,0.048631273985773146,"[{""id"": ""europepmc"", ""score"": 0.3747908179994245}, {""id"": ""expression_atlas"", ""score"": 0.10073178766471531}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000266835,GAPLINC,0.04860429880636535,"[{""id"": ""europepmc"", ""score"": 0.39975190430651936}]"
ENSG00000111271,ACAD10,0.04859991064850347,"[{""id"": ""gwas_credible_sets"", ""score"": 0.07994316267482753}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000255986,MT1JP,0.04859975089103829,"[{""id"": ""europepmc"", ""score"": 0.3997144994296408}]"
ENSG00000126870,DYNC2I1,0.04854800971138243,"[{""id"": ""impc"", ""score"": 0.39928894787131275}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000007933,FMO3,0.04853907819822755,"[{""id"": ""expression_atlas"", ""score"": 0.35509237888494793}, {""id"": ""europepmc"", ""score"": 0.1764924427266138}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000118271,TTR,0.04853127475156829,"[{""id"": ""europepmc"", ""score"": 0.3209106155279128}, {""id"": ""expression_atlas"", ""score"": 0.31296277461046257}]"
ENSG00000097033,SH3GLB1,0.0484994622572805,"[{""id"": ""europepmc"", ""score"": 0.3988896634931182}]"
ENSG00000130720,FIBCD1,0.04849893771956597,"[{""id"": ""europepmc"", ""score"": 0.39888534936956505}]"
ENSG00000129559,NEDD8,0.04848512582705657,"[{""id"": ""europepmc"", ""score"": 0.39877175179757457}]"
ENSG00000154265,ABCA5,0.048481379766574136,"[{""id"": ""europepmc"", ""score"": 0.39874094187235637}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000149716,LTO1,0.04847413648576945,"[{""id"": ""gwas_credible_sets"", ""score"": 0.07912834292994074}, {""id"": ""europepmc"", ""score"": 0.012158615952232422}]"
ENSG00000180772,AGTR2,0.04846826315023506,"[{""id"": ""europepmc"", ""score"": 0.3882698594472528}, {""id"": ""expression_atlas"", ""score"": 0.04145281294256612}]"
ENSG00000182196,ARL6IP4,0.048414960963695935,"[{""id"": ""europepmc"", ""score"": 0.3981946724356118}]"
ENSG00000167711,SERPINF2,0.048408644575355576,"[{""id"": ""expression_atlas"", ""score"": 0.3430553490922378}, {""id"": ""europepmc"", ""score"": 0.22034949378955732}]"
ENSG00000250571,GLI4,0.04839442874954679,"[{""id"": ""europepmc"", ""score"": 0.3980258027696086}]"
ENSG00000162543,UBXN10,0.04837389653539764,"[{""id"": ""europepmc"", ""score"": 0.39785693310360537}]"
ENSG00000127586,CHTF18,0.04827903770602856,"[{""id"": ""europepmc"", ""score"": 0.3970767552466704}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000147571,CRH,0.04827381949396473,"[{""id"": ""europepmc"", ""score"": 0.3970338374336206}]"
ENSG00000198467,TPM2,0.04824883205011386,"[{""id"": ""europepmc"", ""score"": 0.3511042462770546}, {""id"": ""expression_atlas"", ""score"": 0.1828963156710529}]"
ENSG00000137868,STRA6,0.048175457730400786,"[{""id"": ""europepmc"", ""score"": 0.35023452453877857}, {""id"": ""expression_atlas"", ""score"": 0.18396129893639046}]"
ENSG00000187824,TMEM220,0.04816139934876304,"[{""id"": ""europepmc"", ""score"": 0.3639950842870467}, {""id"": ""expression_atlas"", ""score"": 0.12845656053736645}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000110169,HPX,0.04815930455155928,"[{""id"": ""expression_atlas"", ""score"": 0.367129408677658}, {""id"": ""europepmc"", ""score"": 0.11585034732820666}]"
ENSG00000185479,KRT6B,0.04815414527114474,"[{""id"": ""expression_atlas"", ""score"": 0.3793893033133874}, {""id"": ""europepmc"", ""score"": 0.06664103629485389}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000257138,TAS2R38,0.04813634304160795,"[{""id"": ""europepmc"", ""score"": 0.3959031458080533}]"
ENSG00000090534,THPO,0.04811414984788858,"[{""id"": ""europepmc"", ""score"": 0.37839923035577366}, {""id"": ""expression_atlas"", ""score"": 0.06928553943971186}]"
ENSG00000068489,PRR11,0.048078002454481406,"[{""id"": ""europepmc"", ""score"": 0.39542331662884617}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000003402,CFLAR,0.04805203849339068,"[{""id"": ""europepmc"", ""score"": 0.3952097729064954}]"
ENSG00000165682,CLEC1B,0.0480341392726193,"[{""id"": ""europepmc"", ""score"": 0.3694660249317207}, {""id"": ""expression_atlas"", ""score"": 0.10238613471858754}]"
ENSG00000185043,CIB1,0.0480329183992195,"[{""id"": ""europepmc"", ""score"": 0.38704459047229256}, {""id"": ""expression_atlas"", ""score"": 0.032031707675540595}]"
ENSG00000004848,ARX,0.04801581472063646,"[{""id"": ""impc"", ""score"": 0.3812334031822476}, {""id"": ""europepmc"", ""score"": 0.0547137717850459}]"
ENSG00000135124,P2RX4,0.048015609988760595,"[{""id"": ""europepmc"", ""score"": 0.3862208228702027}, {""id"": ""expression_atlas"", ""score"": 0.03475735766542789}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000167633,KIR3DL1,0.047999656703077834,"[{""id"": ""europepmc"", ""score"": 0.39477895256873125}]"
ENSG00000164176,EDIL3,0.0479934631821944,"[{""id"": ""europepmc"", ""score"": 0.39001089746468276}, {""id"": ""expression_atlas"", ""score"": 0.018868462984993978}]"
ENSG00000169860,P2RY1,0.04795127026924343,"[{""id"": ""europepmc"", ""score"": 0.37603024472821983}, {""id"": ""expression_atlas"", ""score"": 0.07340299117153411}]"
ENSG00000160209,PDXK,0.047931902016109126,"[{""id"": ""europepmc"", ""score"": 0.3942216959925314}]"
ENSG00000236311,TLX1NB,0.04778194023073428,"[{""id"": ""europepmc"", ""score"": 0.3929883172431408}]"
ENSG00000120008,WDR11,0.047781131512911676,"[{""id"": ""impc"", ""score"": 0.3929816658460922}]"
ENSG00000007350,TKTL1,0.04776507759346367,"[{""id"": ""europepmc"", ""score"": 0.3928496284537518}]"
ENSG00000140093,SERPINA10,0.047729287672185074,"[{""id"": ""expression_atlas"", ""score"": 0.3430553490922378}, {""id"": ""europepmc"", ""score"": 0.1979996833887849}]"
ENSG00000187715,KBTBD12,0.047712759239795,"[{""id"": ""impc"", ""score"": 0.39241932985830136}]"
ENSG00000168679,SLC16A4,0.047673033351416774,"[{""id"": ""europepmc"", ""score"": 0.38476924994388684}, {""id"": ""expression_atlas"", ""score"": 0.029293398260213353}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000185269,NOTUM,0.04766561677185324,"[{""id"": ""europepmc"", ""score"": 0.3447132074169366}, {""id"": ""expression_atlas"", ""score"": 0.1892735741636515}]"
ENSG00000247092,SNHG10,0.04764201319130782,"[{""id"": ""europepmc"", ""score"": 0.3918374704693289}]"
ENSG00000116711,PLA2G4A,0.0476348116572022,"[{""id"": ""europepmc"", ""score"": 0.3917782405854842}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000235576,LINC01871,0.047604426668671526,"[{""id"": ""europepmc"", ""score"": 0.3915283355909515}]"
ENSG00000150625,GPM6A,0.047588409352761825,"[{""id"": ""europepmc"", ""score"": 0.37172830701832005}, {""id"": ""expression_atlas"", ""score"": 0.07867316892198624}]"
ENSG00000011347,SYT7,0.04757763771061439,"[{""id"": ""europepmc"", ""score"": 0.391308006581775}]"
ENSG00000174885,NLRP6,0.04756733027477951,"[{""id"": ""impc"", ""score"": 0.34038045358274666}, {""id"": ""europepmc"", ""score"": 0.20337111301065733}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000283745,MIR196B,0.04755917827795936,"[{""id"": ""europepmc"", ""score"": 0.3911561847565972}]"
ENSG00000174013,FBXO45,0.04749110535408592,"[{""id"": ""impc"", ""score"": 0.33655048955779343}, {""id"": ""europepmc"", ""score"": 0.21618328497954423}]"
ENSG00000101938,CHRDL1,0.047457034648068004,"[{""id"": ""expression_atlas"", ""score"": 0.32609668711534273}, {""id"": ""europepmc"", ""score"": 0.2568776202632452}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000133226,SRRM1,0.0474540533415157,"[{""id"": ""impc"", ""score"": 0.39029157206666065}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000163364,LINC01116,0.0474091653121131,"[{""id"": ""europepmc"", ""score"": 0.38992238506726085}]"
ENSG00000114771,AADAC,0.04740281160585484,"[{""id"": ""expression_atlas"", ""score"": 0.3663128098381194}, {""id"": ""europepmc"", ""score"": 0.09422927362980127}]"
ENSG00000183098,GPC6,0.047393448773899685,"[{""id"": ""europepmc"", ""score"": 0.3897931225074829}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000167676,PLIN4,0.04738886356159216,"[{""id"": ""expression_atlas"", ""score"": 0.3611108937813029}, {""id"": ""europepmc"", ""score"": 0.11457806838319023}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000151655,ITIH2,0.047359147981539465,"[{""id"": ""expression_atlas"", ""score"": 0.3310183192995277}, {""id"": ""europepmc"", ""score"": 0.2339707688544809}]"
ENSG00000101189,MRGBP,0.0473582125310022,"[{""id"": ""europepmc"", ""score"": 0.38950331778763714}]"
ENSG00000081154,PCNP,0.0473575519350147,"[{""id"": ""europepmc"", ""score"": 0.3894978846364456}]"
ENSG00000142623,PADI1,0.04734995501577952,"[{""id"": ""europepmc"", ""score"": 0.3894354028600244}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000105472,CLEC11A,0.04734563068006484,"[{""id"": ""europepmc"", ""score"": 0.3893998368405722}]"
ENSG00000160183,TMPRSS3,0.047331951616168946,"[{""id"": ""europepmc"", ""score"": 0.3892873317334973}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000160323,ADAMTS13,0.047305923925717246,"[{""id"": ""europepmc"", ""score"": 0.3890732638613484}]"
ENSG00000060339,CCAR1,0.04730291484555887,"[{""id"": ""europepmc"", ""score"": 0.3890485153194897}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000180432,CYP8B1,0.047298062963827714,"[{""id"": ""expression_atlas"", ""score"": 0.3483954557605667}, {""id"": ""europepmc"", ""score"": 0.16245261869510544}]"
ENSG00000189298,ZKSCAN3,0.04728737266071435,"[{""id"": ""europepmc"", ""score"": 0.388920686749975}]"
ENSG00000198355,PIM3,0.047276439294820706,"[{""id"": ""europepmc"", ""score"": 0.3888307639665217}]"
ENSG00000187790,FANCM,0.04724194083970032,"[{""id"": ""europepmc"", ""score"": 0.38854702727103}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000183395,PMCH,0.04724099436748174,"[{""id"": ""europepmc"", ""score"": 0.38853924289637515}]"
ENSG00000205364,MT1M,0.04717660445459292,"[{""id"": ""expression_atlas"", ""score"": 0.340683715763389}, {""id"": ""europepmc"", ""score"": 0.18930377818441804}]"
ENSG00000138039,LHCGR,0.04716157195096107,"[{""id"": ""impc"", ""score"": 0.3784977145929953}, {""id"": ""europepmc"", ""score"": 0.037553236325797865}]"
ENSG00000076201,PTPN23,0.047148143841230485,"[{""id"": ""gwas_credible_sets"", ""score"": 0.0716410198397993}, {""id"": ""europepmc"", ""score"": 0.11828193348441739}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000170381,SEMA3E,0.04713775178769539,"[{""id"": ""europepmc"", ""score"": 0.36909751518390393}, {""id"": ""expression_atlas"", ""score"": 0.0743703867655001}]"
ENSG00000141905,NFIC,0.04713423529818917,"[{""id"": ""impc"", ""score"": 0.36690143462855357}, {""id"": ""europepmc"", ""score"": 0.08303902182250593}]"
ENSG00000073067,CYP2W1,0.047113415818611885,"[{""id"": ""europepmc"", ""score"": 0.3874899577690952}]"
ENSG00000172482,AGXT,0.04709470540568202,"[{""id"": ""expression_atlas"", ""score"": 0.33703683419588265}, {""id"": ""europepmc"", ""score"": 0.20119695012225172}]"
ENSG00000215193,PEX26,0.04707442168922025,"[{""id"": ""europepmc"", ""score"": 0.37483045132175663}, {""id"": ""expression_atlas"", ""score"": 0.049355178151273396}]"
ENSG00000119138,KLF9,0.04703703073081869,"[{""id"": ""europepmc"", ""score"": 0.3623165134692102}, {""id"": ""expression_atlas"", ""score"": 0.09818082381427679}]"
ENSG00000163781,TOPBP1,0.04703557208780654,"[{""id"": ""europepmc"", ""score"": 0.3771973073935989}, {""id"": ""expression_atlas"", ""score"": 0.03860966097680801}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000183605,SFXN4,0.047032097484635646,"[{""id"": ""europepmc"", ""score"": 0.3868211453459073}]"
ENSG00000145692,BHMT,0.0470320957263411,"[{""id"": ""expression_atlas"", ""score"": 0.3309623612148156}, {""id"": ""gwas_credible_sets"", ""score"": 0.04077569405845491}, {""id"": ""europepmc"", ""score"": 0.04400236887046114}]"
ENSG00000148702,HABP2,0.046977295328972456,"[{""id"": ""expression_atlas"", ""score"": 0.3430553490922378}, {""id"": ""europepmc"", ""score"": 0.173260277319312}]"
ENSG00000105982,RNF32,0.04697257291971814,"[{""id"": ""europepmc"", ""score"": 0.386331578398885}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000196843,ARID5A,0.04696216876725821,"[{""id"": ""europepmc"", ""score"": 0.3862460081949998}]"
ENSG00000148935,GAS2,0.04696081479081655,"[{""id"": ""europepmc"", ""score"": 0.38623487225282543}]"
ENSG00000106327,TFR2,0.04695581908551855,"[{""id"": ""expression_atlas"", ""score"": 0.3611108937813029}, {""id"": ""europepmc"", ""score"": 0.10033156276857409}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000120279,MYCT1,0.04693664154495713,"[{""id"": ""europepmc"", ""score"": 0.3860360564833794}]"
ENSG00000110651,CD81,0.04690237298319994,"[{""id"": ""impc"", ""score"": 0.3144218085247304}, {""id"": ""europepmc"", ""score"": 0.2853296081951482}]"
ENSG00000185324,CDK10,0.04682961019583501,"[{""id"": ""europepmc"", ""score"": 0.3851557642729616}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000137161,CNPY3,0.04682143068209367,"[{""id"": ""europepmc"", ""score"": 0.38508849087791835}]"
ENSG00000168439,STIP1,0.04679303225085147,"[{""id"": ""europepmc"", ""score"": 0.3848549245628561}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000113905,HRG,0.04679064065162336,"[{""id"": ""expression_atlas"", ""score"": 0.3280385048662105}, {""id"": ""europepmc"", ""score"": 0.22718699880400808}]"
ENSG00000179241,LDLRAD3,0.04679056618463593,"[{""id"": ""europepmc"", ""score"": 0.35456788348762075}, {""id"": ""expression_atlas"", ""score"": 0.12106703446757097}]"
ENSG00000122254,HS3ST2,0.04678866481200055,"[{""id"": ""europepmc"", ""score"": 0.36822287992612035}, {""id"": ""expression_atlas"", ""score"": 0.06638449644141112}]"
ENSG00000172831,CES2,0.04677031956585993,"[{""id"": ""europepmc"", ""score"": 0.36497555548364313}, {""id"": ""expression_atlas"", ""score"": 0.07877026347352262}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000133026,MYH10,0.04675019646973949,"[{""id"": ""europepmc"", ""score"": 0.38450261652647866}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000123838,C4BPA,0.04674619348206892,"[{""id"": ""expression_atlas"", ""score"": 0.3189812895068176}, {""id"": ""europepmc"", ""score"": 0.26195361586346777}]"
ENSG00000186517,ARHGAP30,0.04674384119964241,"[{""id"": ""europepmc"", ""score"": 0.38445034684280704}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000204687,MAS1L,0.04673928517051683,"[{""id"": ""europepmc"", ""score"": 0.3548151485882343}, {""id"": ""expression_atlas"", ""score"": 0.11839090657912746}]"
ENSG00000272886,DCP1A,0.04667438871163786,"[{""id"": ""europepmc"", ""score"": 0.3838791264976838}]"
ENSG00000174564,IL20RB,0.04665028443433259,"[{""id"": ""europepmc"", ""score"": 0.38368087796841066}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000165474,GJB2,0.046617974097695705,"[{""id"": ""europepmc"", ""score"": 0.38341513771669267}]"
ENSG00000061656,SPAG4,0.046598668729318754,"[{""id"": ""europepmc"", ""score"": 0.3832563583913748}]"
ENSG00000135898,GPR55,0.04659776961771401,"[{""id"": ""europepmc"", ""score"": 0.3832489635397874}]"
ENSG00000123728,RAP2C,0.046577293261470955,"[{""id"": ""europepmc"", ""score"": 0.38308055328385454}]"
ENSG00000149418,ST14,0.04655031735691495,"[{""id"": ""europepmc"", ""score"": 0.38285868671070183}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000008300,CELSR3,0.04654775826628638,"[{""id"": ""impc"", ""score"": 0.3620835830574815}, {""id"": ""europepmc"", ""score"": 0.08301622441759549}]"
ENSG00000156222,SLC28A1,0.04652230146342727,"[{""id"": ""europepmc"", ""score"": 0.3826282666234342}]"
ENSG00000172062,SMN1,0.046492953381009935,"[{""id"": ""europepmc"", ""score"": 0.38238688978800617}]"
ENSG00000248144,ADH1C,0.04649137715911015,"[{""id"": ""europepmc"", ""score"": 0.3545677251411421}, {""id"": ""expression_atlas"", ""score"": 0.11122480328070194}]"
ENSG00000284770,TBCE,0.04647448258541705,"[{""id"": ""europepmc"", ""score"": 0.38223497450697874}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000123094,RASSF8,0.04646792755986027,"[{""id"": ""europepmc"", ""score"": 0.3579571493791012}, {""id"": ""expression_atlas"", ""score"": 0.09689565012556058}]"
ENSG00000131650,KREMEN2,0.046463114446248066,"[{""id"": ""europepmc"", ""score"": 0.3821414758784042}]"
ENSG00000182566,CLEC4G,0.04645378760687007,"[{""id"": ""europepmc"", ""score"": 0.3600697879541226}, {""id"": ""expression_atlas"", ""score"": 0.08797991284590738}]"
ENSG00000175634,RPS6KB2,0.04642381411226747,"[{""id"": ""europepmc"", ""score"": 0.3818182455523951}]"
ENSG00000080503,SMARCA2,0.04640992558471401,"[{""id"": ""europepmc"", ""score"": 0.38170401768626283}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000182938,OTOP3,0.046384881790326536,"[{""id"": ""expression_atlas"", ""score"": 0.33417339937109647}, {""id"": ""europepmc"", ""score"": 0.1892985704583771}]"
ENSG00000112186,CAP2,0.04638227176293007,"[{""id"": ""europepmc"", ""score"": 0.3814765755012922}]"
ENSG00000132842,AP3B1,0.04638042386365666,"[{""id"": ""impc"", ""score"": 0.3738622422612067}, {""id"": ""europepmc"", ""score"": 0.030396539880581056}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000128285,MCHR1,0.046370979045148045,"[{""id"": ""europepmc"", ""score"": 0.3813836971849905}]"
ENSG00000054356,PTPRN,0.04636778398121158,"[{""id"": ""europepmc"", ""score"": 0.3813574189971686}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000250903,GMDS-DT,0.04636173954878092,"[{""id"": ""europepmc"", ""score"": 0.381307705835289}]"
ENSG00000144635,DYNC1LI1,0.04634743427563265,"[{""id"": ""europepmc"", ""score"": 0.38119005039486314}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000080371,RAB21,0.04634141265677327,"[{""id"": ""europepmc"", ""score"": 0.38114052486594585}]"
ENSG00000122359,ANXA11,0.0463379331159809,"[{""id"": ""europepmc"", ""score"": 0.3811119069639902}]"
ENSG00000123689,G0S2,0.04632980234190791,"[{""id"": ""europepmc"", ""score"": 0.3373404568773392}, {""id"": ""expression_atlas"", ""score"": 0.17481831022750063}]"
ENSG00000138356,AOX1,0.04632312441681763,"[{""id"": ""expression_atlas"", ""score"": 0.31833021733545314}, {""id"": ""europepmc"", ""score"": 0.2506395748010859}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000070985,TRPM5,0.04631822934890651,"[{""id"": ""europepmc"", ""score"": 0.38094985096064415}]"
ENSG00000177455,CD19,0.04629886964892906,"[{""id"": ""europepmc"", ""score"": 0.37175709216715686}, {""id"": ""expression_atlas"", ""score"": 0.03613413044553226}]"
ENSG00000134817,APLNR,0.04628582061770858,"[{""id"": ""europepmc"", ""score"": 0.38068330145101853}]"
ENSG00000173221,GLRX,0.04622217647334339,"[{""id"": ""europepmc"", ""score"": 0.3801598525271013}]"
ENSG00000173193,PARP14,0.04621496342003115,"[{""id"": ""europepmc"", ""score"": 0.3760979535800385}, {""id"": ""expression_atlas"", ""score"": 0.01601029728846877}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000164867,NOS3,0.046209914362838715,"[{""id"": ""impc"", ""score"": 0.30949756906407627}, {""id"": ""europepmc"", ""score"": 0.28224572903849815}]"
ENSG00000169218,RSPO1,0.04618282435987186,"[{""id"": ""europepmc"", ""score"": 0.331220009909162}, {""id"": ""expression_atlas"", ""score"": 0.19446474570110486}]"
ENSG00000169919,GUSB,0.046156787057552225,"[{""id"": ""europepmc"", ""score"": 0.3796220494083248}]"
ENSG00000117899,MESD,0.04615316472744589,"[{""id"": ""europepmc"", ""score"": 0.379592257118474}]"
ENSG00000104826,LHB,0.046149847098761694,"[{""id"": ""impc"", ""score"": 0.36212917786730237}, {""id"": ""europepmc"", ""score"": 0.0697431720593332}]"
ENSG00000203859,HSD3B2,0.0461294127075778,"[{""id"": ""expression_atlas"", ""score"": 0.3603568509310177}, {""id"": ""europepmc"", ""score"": 0.07616021936745587}]"
ENSG00000163539,CLASP2,0.046086605011048706,"[{""id"": ""gwas_credible_sets"", ""score"": 0.07276931175624904}, {""id"": ""europepmc"", ""score"": 0.06079307976116211}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000171476,HOPX,0.04608616261169705,"[{""id"": ""europepmc"", ""score"": 0.3708174063239387}, {""id"": ""expression_atlas"", ""score"": 0.03289513532357337}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000101405,OXT,0.04608263849001771,"[{""id"": ""europepmc"", ""score"": 0.37901220559200705}]"
ENSG00000171564,FGB,0.046076906848214104,"[{""id"": ""expression_atlas"", ""score"": 0.3189812895068176}, {""id"": ""europepmc"", ""score"": 0.239935102029846}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000198670,LPA,0.04607156445387052,"[{""id"": ""expression_atlas"", ""score"": 0.3310183192995277}, {""id"": ""europepmc"", ""score"": 0.19161122619839308}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000005175,RPAP3,0.04604883379783233,"[{""id"": ""europepmc"", ""score"": 0.34732268555213935}, {""id"": ""expression_atlas"", ""score"": 0.1256459571244743}]"
ENSG00000147044,CASK,0.04601821420624656,"[{""id"": ""europepmc"", ""score"": 0.3784823403176678}]"
ENSG00000137745,MMP13,0.04601295385311987,"[{""id"": ""europepmc"", ""score"": 0.3578622413679517}, {""id"": ""expression_atlas"", ""score"": 0.0823073381696949}]"
ENSG00000236830,CBR3-AS1,0.04598158385787285,"[{""id"": ""europepmc"", ""score"": 0.3781810696095738}]"
ENSG00000140474,ULK3,0.04594040594369701,"[{""id"": ""europepmc"", ""score"": 0.3778423968993114}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000196139,AKR1C3,0.04592312525950439,"[{""id"": ""europepmc"", ""score"": 0.3777002698327068}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000164756,SLC30A8,0.04591228213828929,"[{""id"": ""europepmc"", ""score"": 0.3611989730974025}, {""id"": ""expression_atlas"", ""score"": 0.06564846472027688}]"
ENSG00000005812,FBXL3,0.04587776072540941,"[{""id"": ""europepmc"", ""score"": 0.37732716376312453}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000106927,AMBP,0.04586844996116175,"[{""id"": ""expression_atlas"", ""score"": 0.3310183192995277}, {""id"": ""europepmc"", ""score"": 0.18492906785054367}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000109758,HGFAC,0.04585094939128544,"[{""id"": ""expression_atlas"", ""score"": 0.33703683419588265}, {""id"": ""europepmc"", ""score"": 0.16027926609364385}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000168282,MGAT2,0.045818662484535894,"[{""id"": ""impc"", ""score"": 0.3540436982590678}, {""id"": ""europepmc"", ""score"": 0.09118961964174316}]"
ENSG00000066322,ELOVL1,0.045799936499973874,"[{""id"": ""europepmc"", ""score"": 0.37668708905609133}]"
ENSG00000225830,ERCC6,0.04576358370701446,"[{""id"": ""impc"", ""score"": 0.344271210687461}, {""id"": ""europepmc"", ""score"": 0.1284675617937631}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000198099,ADH4,0.045755882097089036,"[{""id"": ""expression_atlas"", ""score"": 0.3310183192995277}, {""id"": ""europepmc"", ""score"": 0.18122575607509284}]"
ENSG00000162551,ALPL,0.04575523246589555,"[{""id"": ""impc"", ""score"": 0.34342010757080477}, {""id"": ""expression_atlas"", ""score"": 0.09582913478710724}, {""id"": ""europepmc"", ""score"": 0.08047821672715841}]"
ENSG00000167900,TK1,0.04574431605033324,"[{""id"": ""europepmc"", ""score"": 0.37622963197496345}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000185480,PARPBP,0.04573642652180901,"[{""id"": ""europepmc"", ""score"": 0.3323664525600098}, {""id"": ""expression_atlas"", ""score"": 0.17519316415289493}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000100304,TTLL12,0.045697291957427714,"[{""id"": ""europepmc"", ""score"": 0.37584287666424165}, {""id"": ""eva"", ""score"": 0}]"
ENSG00000111670,GNPTAB,0.04566846933803487,"[{""id"": ""impc"", ""score"": 0.36329944465270475}, {""id"": ""europepmc"", ""score"": 0.04922550763994099}]"
