,GSE23343|GSM572800,GSE23343|GSM572801,GSE23343|GSM572802,GSE23343|GSM572803,GSE23343|GSM572804,GSE23343|GSM572805,GSE23343|GSM572806,GSE23343|GSM572807,GSE23343|GSM572808,GSE23343|GSM572809,GSE23343|GSM572810,GSE23343|GSM572811,GSE23343|GSM572812,GSE23343|GSM572813,GSE23343|GSM572814,GSE23343|GSM572815,GSE23343|GSM572816,GSE21340|GSM533283,GSE21340|GSM533284,GSE21340|GSM533285,GSE21340|GSM533286,GSE21340|GSM533287,GSE21340|GSM533288,GSE21340|GSM533289,GSE21340|GSM533290,GSE21340|GSM533291,GSE21340|GSM533292,GSE21340|GSM533295,GSE21340|GSM533296,GSE21340|GSM533297,GSE21340|GSM533298,GSE21340|GSM533299,GSE71416|GSM1833926,GSE71416|GSM1833927,GSE71416|GSM1833928,GSE71416|GSM1833929,GSE71416|GSM1833930,GSE71416|GSM1833931,GSE71416|GSM1833932,GSE71416|GSM1833933,GSE71416|GSM1833934,GSE71416|GSM1833935,GSE71416|GSM1833936,GSE71416|GSM1833937,GSE71416|GSM1833938,GSE71416|GSM1833939,GSE71416|GSM1833940,GSE71416|GSM1833941,GSE71416|GSM1833942,GSE71416|GSM1833943,GSE71416|GSM1833944,GSE71416|GSM1833945,GSE25724|GSM631755,GSE25724|GSM631756,GSE25724|GSM631757,GSE25724|GSM631758,GSE25724|GSM631759,GSE25724|GSM631760,GSE25724|GSM631761,GSE25724|GSM631762,GSE25724|GSM631763,GSE25724|GSM631764,GSE25724|GSM631765,GSE25724|GSM631766,GSE25724|GSM631767
cluster_8_M013,0.22097656759204168,0.22100066289608059,0.05628126301577082,0.748997968855668,0.29928199871228106,-0.6658825432360731,-0.6101616570877428,0.6171454293263243,0.24066981824713635,0.18943624106366844,0.6034869167222082,-0.7418680038798937,-0.8953716363365135,-0.8118531771422909,0.6191925693016451,0.2619623160634206,-0.35329473411373236,0.7019439199884301,0.9391680877145216,0.9776645753662532,0.9398378995415692,-0.348946157460065,-1.2871086211710325,-0.8474141445464165,-0.2927843334450444,0.7045976098887805,-1.3519548417168512,-0.13724153915255222,-0.10654902035501704,0.025254622358846845,0.030316671391498996,0.053215271597078395,0.06618107902499933,-0.11719347175488008,-0.04468745443921011,-0.02859904142358604,-0.013508625636538846,-0.023784267503038643,-0.005214770880798458,0.05442023138558675,-0.050263513010012036,-0.17862357531437256,-0.15465120549284808,0.15858873676039537,0.35275067552763717,0.0989961020148127,0.06607447936508218,0.014242344551043491,-0.1294666007739072,0.12009686228253535,-0.04904283265804206,-0.1363151520248609,-0.1709701569799378,-0.2610731171670599,-0.5672077243535426,0.3396618005523676,-0.2504241056650078,-0.12256103569789777,-0.3899416056618736,0.0788306571778388,0.1739273765570261,0.5569323923607855,0.24201180989374738,0.12907978013461885,0.24173392884893974
cluster_8_M014,-0.28889542716736966,0.011740873811595248,0.13629843745782866,0.03561777866853421,-0.049120907439591376,-0.3534931602549047,0.16315561290529737,0.1179161481285073,-0.10025112017565964,0.11023808601588198,-0.20962454310342307,0.08119041710257176,0.06711997368685803,0.16602440793665568,0.07974289863589758,-0.17830723150970443,0.21064775530102584,0.5759221017985089,0.9971256498250524,0.9956258693495845,0.620753587738568,-0.5665350837295646,-1.5275008064018911,-1.1499912848122205,-0.15249057576208083,0.5587883658072748,-0.8525735029961018,-0.007076655551241745,0.15998573013018508,0.1436358455648235,0.20180429485966184,0.002526464179440389,0.040796932966784424,0.3766390940208763,0.19440934563035495,0.08295380245992265,-0.07026981868089567,-0.2080444855048212,0.10694274336038356,-0.1290253888540264,-0.04454697208993665,0.30920658069811674,-0.0417736956973403,0.7555634044602244,0.5173650833135809,-0.06959032751875992,-0.3298625613862899,-0.20668420749404173,-0.5065705694040553,-0.3686503684526754,-0.12149408797551216,-0.2873645038518927,0.4081226561490699,0.22057534210418195,1.1695912333576914,-0.2181716439727929,-0.29444522405865486,-0.3325416565805468,1.2851288748768332,-0.6849409408738377,-0.8820045967747508,0.25715480476543123,0.02649607240150806,-0.6284919261414997,-0.3264729952526286
cluster_8_M015,-0.51643323324284,-0.4329712009947912,-0.2894824566222456,-0.48713732397175974,-0.5793439435173151,-0.442041802549767,-0.19075554744821183,1.2001384847698962,0.7126797028802093,-0.5823048344353061,0.2599535250641878,-0.49858775098498465,0.11080573400324606,1.400102578982587,-0.04462060762568884,0.4041108680870372,-0.024112192394250432,,,,,,,,,,,,,,,,-0.5702029287644022,-0.7524194001031435,-0.052959655818938106,-0.273815005547309,-0.39399393566403695,0.04641367144352241,0.26967724526040215,0.48382009929372993,0.005099787623044055,0.6053236276097106,0.03525204076419128,-0.7333988790486108,-0.12235712252352995,-0.1253645263367567,0.13511284388425332,0.054985128510363475,0.2737479641507194,0.5602073057852326,0.2733228541051177,0.28154888537645806,-0.2621878096639951,0.9179588980527388,-0.11139135632676744,-0.534852971049861,-0.2549496984978875,-0.4869345208564872,-0.018740359106005727,0.5716952638086783,-0.24558290229706894,-0.23640953985698573,0.18041688907488077,0.17646395949342927,0.30451414722533854
cluster_8_M016,0.8205583352857146,-0.37280373399022587,-0.33952505096297275,0.4815079346251553,0.376327614179028,-1.0236603157081778,-0.030984461395417995,0.5534332442649728,0.7502809151133327,-0.059209112970256855,-0.05895300554388497,-0.3739205861147459,-0.5279643877944041,0.17269888627799715,0.04513341257677338,-0.2841711591148628,-0.12874852872802472,,,,,,,,,,,,,,,,0.3715589447996818,0.3491062996649417,-0.5705909857156511,0.19185000565341137,-0.5394088209296117,-0.14966174693054518,-0.7687395549791549,-0.4492671873320963,0.05528437246247403,0.023858038980159188,-0.5036866075703234,1.2362076382109386,0.3643373803502128,0.13896609804033794,-0.22532896088675547,0.5148760272107106,-0.5235830983841488,0.5104587026586307,-0.011289409986926568,-0.014947135316290133,-1.0915160152176744,-1.3413843111588342,-1.0479439973040081,1.3387681995184373,-0.6683264085546344,0.5994596495860548,-0.40898083221394077,-0.565125539092776,0.27377293839090105,0.8942560320291323,0.8618533151300296,0.6379495671693921,0.5172174017179161
cluster_8_M017,-0.4047760232349352,-0.46999341874476913,0.025104768196462346,-0.6603505125660589,0.15405604631376318,0.8953795529208226,0.07201890526497333,-0.26674024822821607,-0.007254192339792742,0.04270814975011278,-0.5203419871997882,-0.460769359409388,0.2554235205363401,0.123134820401558,1.0036115468177456,0.3476000416090104,-0.1288116100878371,,,,,,,,,,,,,,,,-0.11052931808752178,2.383617584446203,-0.11010646552240655,0.04696246688380615,0.021679783453933427,-0.09905140662192288,-0.29526929479256137,-0.4173010037970778,-0.3631354031383957,-0.1762071779863856,-0.19343661577181243,1.6255917868607732,0.20807161245026065,-0.5904824683093561,-0.3092680880603274,-0.2868261774901984,-0.4361291606856588,-0.6264605696566736,-0.4826421152569348,0.21092203108225108,,,,,,,,,,,,,
cluster_8_M018,-0.12401573282895476,-0.032989534347862656,-0.4452764472216052,0.6033162367639883,-0.2454026844242756,-0.25443052534939264,-0.41961942134883434,0.6106350444209155,0.7362240956444657,0.16591811154449193,0.12203482111792,0.13475356281501,-0.5118485963233221,0.3294831827684281,0.13085442707806008,-0.22396362229197198,-0.5756729180170621,,,,,,,,,,,,,,,,0.6355576166106942,-0.06354900089001869,-0.11716936829652336,-0.3019144103538904,0.21330758077526413,-0.4715183905434105,-0.11726177317648159,0.2521782392684192,0.09609099435940688,0.3946885935418695,0.536862007591687,-0.2672450106207618,-0.6341417767885824,0.354998341165797,0.13485904483016484,-0.41660774863382655,0.004992810644839196,-0.37268862771678063,0.027513428875439505,0.11104744935669533,,,,,,,,,,,,,
cluster_8_M019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cluster_8_M020,0.07919747084888089,1.2770762132256328,0.3463034272377847,1.0042045712561063,0.08719416421564774,-0.7116133076814416,-0.8238849284218307,0.7781776347027223,0.5538786856951721,-0.402783843831672,0.3420345553428213,-0.3247942703268944,-0.19019605152173877,-0.9571717022674329,-0.7157755477287986,0.005057480490541981,-0.3469045512355006,,,,,,,,,,,,,,,,0.35663673961817666,-1.4003852693633807,-0.29348156830163563,0.3881104916377142,0.26425591189194514,-0.06402884473379773,-0.3667147552314973,-0.11259274823226585,0.039013279692842094,1.2754449792993845,0.22622074635664227,0.2903465744075246,0.24958974172838752,0.12841531591970792,-0.48927403645844714,0.21435251993185123,-0.12230982785751969,-0.621987380799492,-0.15065719931968755,0.1890453298135385,-0.14309560357533901,0.1313639241832488,0.432298838044544,0.3090516175047226,-5.779843791346254e-05,-0.11042573715289282,-0.5143622465594456,0.19878807255566122,0.21655568579177187,-0.23508661610395087,-0.10257254932609243,-0.08271280693859229,-0.09974477998571825
cluster_8_M021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cluster_8_M022,-1.380065393629442,-1.024063217217171,-0.6416908189920268,1.109676312392908,0.8374255057051032,0.5915849147279458,-0.17948435874325588,0.3896791492940535,0.19908224204060784,0.19302423343223465,0.9299908264376343,-0.4588453492479077,-0.2161068104933482,-0.2526626490234734,0.10919474294904478,0.11302845452991261,-0.3197677841628204,,,,,,,,,,,,,,,,0.6544157702408954,-1.124351185905254,-0.05215415806332124,0.10575452257839923,-0.5189827677889584,0.7596662540207125,-0.35354309327599687,-0.28032776082175925,0.7527723178284896,0.49772064463255844,0.23063184854443886,-0.4092866735273215,0.03127846571880044,0.05378376913812603,-0.05852435056574434,0.10870112660015574,-1.0470588286440374,0.7737015168643877,-0.4754514114895301,0.35125399391494616,,,,,,,,,,,,,
cluster_8_M023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cluster_8_M024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cluster_8_M025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cluster_8_M026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cluster_8_M027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cluster_8_M028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cluster_8_M029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cluster_8_M030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cluster_8_M031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cluster_8_M032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cluster_8_M033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cluster_8_M034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cluster_8_M035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cluster_8_M036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cluster_8_M037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cluster_8_M038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cluster_8_M039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cluster_8_M040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cluster_8_M041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cluster_8_M042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cluster_8_M043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cluster_8_M044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cluster_8_M045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cluster_8_M046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cluster_8_M047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cluster_8_M048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cluster_8_M049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cluster_8_M050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
